year_value,site_id,depth_to_gw_ft,depth_to_gw_m,latitude,longitude,data_source,region,bbox_side,open_et_version,scaled_annual_et_avg,mean_et,mean_precip,et_precip_ratio,precip_variation
2013,TWDB.2409103,164.64,50.182272,33.8575,-102.9786,USGS,Western Texas,2,2.0,496.706,544.842,482.6761,1.128794268708354,1.6964390836373693
2014,TWDB.2409103,165.34,50.395632,33.8575,-102.9786,USGS,Western Texas,2,2.0,569.831,544.842,482.6761,1.128794268708354,1.6964390836373693
2015,TWDB.2409103,165.82,50.541936,33.8575,-102.9786,USGS,Western Texas,2,2.0,673.804,544.842,482.6761,1.128794268708354,1.6964390836373693
2016,TWDB.2409103,166.02,50.602896,33.8575,-102.9786,USGS,Western Texas,2,2.0,560.621,544.842,482.6761,1.128794268708354,1.6964390836373693
2017,TWDB.2409103,166.12,50.633376,33.8575,-102.9786,USGS,Western Texas,2,2.0,752.656,544.842,482.6761,1.128794268708354,1.6964390836373693
2018,TWDB.2409103,165.63,50.484024,33.8575,-102.9786,USGS,Western Texas,2,2.0,621.413,544.842,482.6761,1.128794268708354,1.6964390836373693
2019,TWDB.2409103,165.11,50.325528,33.8575,-102.9786,USGS,Western Texas,2,2.0,667.082,544.842,482.6761,1.128794268708354,1.6964390836373693
2020,TWDB.2409103,166.0,50.5968,33.8575,-102.9786,USGS,Western Texas,2,2.1,481.25,544.842,482.6761,1.128794268708354,1.6964390836373693
2000,TWDB.2409801,123.52,37.648896,33.76,-102.9564,USGS,Western Texas,2,2.0,408.771,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2001,TWDB.2409801,120.21,36.640008,33.76,-102.9564,USGS,Western Texas,2,2.0,470.774,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2002,TWDB.2409801,120.44,36.710112,33.76,-102.9564,USGS,Western Texas,2,2.0,456.468,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2003,TWDB.2409801,120.85,36.83508,33.76,-102.9564,USGS,Western Texas,2,2.0,337.606,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2004,TWDB.2409801,121.17,36.932616,33.76,-102.9564,USGS,Western Texas,2,2.0,492.927,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2005,TWDB.2409801,120.49,36.725352,33.76,-102.9564,USGS,Western Texas,2,2.0,445.316,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2006,TWDB.2409801,120.64,36.771072,33.76,-102.9564,USGS,Western Texas,2,2.0,357.067,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2007,TWDB.2409801,119.86,36.533328,33.76,-102.9564,USGS,Western Texas,2,2.0,413.499,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2008,TWDB.2409801,121.18,36.935664,33.76,-102.9564,USGS,Western Texas,2,2.0,427.129,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2009,TWDB.2409801,120.62,36.764976,33.76,-102.9564,USGS,Western Texas,2,2.0,637.478,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2010,TWDB.2409801,122.03,37.194744,33.76,-102.9564,USGS,Western Texas,2,2.0,619.325,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2011,TWDB.2409801,122.9,37.45992,33.76,-102.9564,USGS,Western Texas,2,2.0,474.338,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2012,TWDB.2409801,124.61,37.981128,33.76,-102.9564,USGS,Western Texas,2,2.0,432.751,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2013,TWDB.2409801,127.27,38.791896,33.76,-102.9564,USGS,Western Texas,2,2.0,669.713,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2014,TWDB.2409801,128.7,39.22776,33.76,-102.9564,USGS,Western Texas,2,2.0,547.895,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2015,TWDB.2409801,128.49,39.163752,33.76,-102.9564,USGS,Western Texas,2,2.0,691.821,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2016,TWDB.2409801,128.15,39.06012,33.76,-102.9564,USGS,Western Texas,2,2.0,588.97,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2017,TWDB.2409801,127.92,38.990016,33.76,-102.9564,USGS,Western Texas,2,2.0,661.779,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2018,TWDB.2409801,126.23,38.474904,33.76,-102.9564,USGS,Western Texas,2,2.0,538.411,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2019,TWDB.2409801,127.05,38.72484,33.76,-102.9564,USGS,Western Texas,2,2.0,658.412,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2020,TWDB.2409801,128.99,39.316152,33.76,-102.9564,USGS,Western Texas,2,2.1,567.864,518.9673333333334,489.03354,1.061210105522215,1.7751202942480682
2000,TWDB.2423701,110.77,33.762696,33.65222,-102.2278,USGS,Western Texas,2,2.0,659.043,637.759,534.49725,1.1931941575409408,1.850102385115528
2001,TWDB.2423701,112.48,34.283904,33.65222,-102.2278,USGS,Western Texas,2,2.0,644.974,637.759,534.49725,1.1931941575409408,1.850102385115528
2002,TWDB.2423701,111.29,33.921192,33.65222,-102.2278,USGS,Western Texas,2,2.0,568.126,637.759,534.49725,1.1931941575409408,1.850102385115528
2003,TWDB.2423701,111.72,34.052256,33.65222,-102.2278,USGS,Western Texas,2,2.0,444.091,637.759,534.49725,1.1931941575409408,1.850102385115528
2004,TWDB.2423701,112.65,34.33572,33.65222,-102.2278,USGS,Western Texas,2,2.0,695.888,637.759,534.49725,1.1931941575409408,1.850102385115528
2005,TWDB.2423701,112.38,34.253424,33.65222,-102.2278,USGS,Western Texas,2,2.0,732.408,637.759,534.49725,1.1931941575409408,1.850102385115528
2006,TWDB.2423701,112.99,34.439352,33.65222,-102.2278,USGS,Western Texas,2,2.0,644.876,637.759,534.49725,1.1931941575409408,1.850102385115528
2007,TWDB.2423701,113.89,34.713672,33.65222,-102.2278,USGS,Western Texas,2,2.0,801.573,637.759,534.49725,1.1931941575409408,1.850102385115528
2008,TWDB.2423701,112.67,34.341816,33.65222,-102.2278,USGS,Western Texas,2,2.0,644.821,637.759,534.49725,1.1931941575409408,1.850102385115528
2009,TWDB.2423701,114.54,34.911792,33.65222,-102.2278,USGS,Western Texas,2,2.0,691.018,637.759,534.49725,1.1931941575409408,1.850102385115528
2010,TWDB.2423701,115.71,35.268408,33.65222,-102.2278,USGS,Western Texas,2,2.0,671.387,637.759,534.49725,1.1931941575409408,1.850102385115528
2011,TWDB.2423701,115.49,35.201352,33.65222,-102.2278,USGS,Western Texas,2,2.0,413.882,637.759,534.49725,1.1931941575409408,1.850102385115528
2012,TWDB.2423701,116.1,35.38728,33.65222,-102.2278,USGS,Western Texas,2,2.0,465.96,637.759,534.49725,1.1931941575409408,1.850102385115528
2013,TWDB.2423701,116.18,35.411664,33.65222,-102.2278,USGS,Western Texas,2,2.0,536.203,637.759,534.49725,1.1931941575409408,1.850102385115528
2014,TWDB.2423701,116.92,35.637216,33.65222,-102.2278,USGS,Western Texas,2,2.0,632.678,637.759,534.49725,1.1931941575409408,1.850102385115528
2015,TWDB.2423701,116.99,35.658552,33.65222,-102.2278,USGS,Western Texas,2,2.0,793.925,637.759,534.49725,1.1931941575409408,1.850102385115528
2016,TWDB.2423701,115.99,35.353752,33.65222,-102.2278,USGS,Western Texas,2,2.0,743.68,637.759,534.49725,1.1931941575409408,1.850102385115528
2017,TWDB.2423701,116.3,35.44824,33.65222,-102.2278,USGS,Western Texas,2,2.0,742.49,637.759,534.49725,1.1931941575409408,1.850102385115528
2018,TWDB.2423701,116.1,35.38728,33.65222,-102.2278,USGS,Western Texas,2,2.0,553.334,637.759,534.49725,1.1931941575409408,1.850102385115528
2019,TWDB.2423701,116.46,35.497008,33.65222,-102.2278,USGS,Western Texas,2,2.0,763.643,637.759,534.49725,1.1931941575409408,1.850102385115528
2020,TWDB.2423701,116.65,35.55492,33.65222,-102.2278,USGS,Western Texas,2,2.1,548.939,637.759,534.49725,1.1931941575409408,1.850102385115528
2000,TWDB.2453902,143.7,43.79976,33.13833,-102.3808,USGS,Western Texas,2,2.0,858.725,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2001,TWDB.2453902,145.57,44.369736,33.13833,-102.3808,USGS,Western Texas,2,2.0,683.409,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2002,TWDB.2453902,147.15,44.85132,33.13833,-102.3808,USGS,Western Texas,2,2.0,704.836,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2003,TWDB.2453902,148.27,45.192696,33.13833,-102.3808,USGS,Western Texas,2,2.0,709.418,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2004,TWDB.2453902,149.78,45.652944,33.13833,-102.3808,USGS,Western Texas,2,2.0,823.587,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2005,TWDB.2453902,150.3,45.81144,33.13833,-102.3808,USGS,Western Texas,2,2.0,783.944,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2006,TWDB.2453902,150.68,45.927264,33.13833,-102.3808,USGS,Western Texas,2,2.0,676.245,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2007,TWDB.2453902,150.84,45.976032,33.13833,-102.3808,USGS,Western Texas,2,2.0,788.545,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2008,TWDB.2453902,150.77,45.954696,33.13833,-102.3808,USGS,Western Texas,2,2.0,765.469,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2009,TWDB.2453902,151.33,46.125384,33.13833,-102.3808,USGS,Western Texas,2,2.0,737.096,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2010,TWDB.2453902,151.85,46.28388,33.13833,-102.3808,USGS,Western Texas,2,2.0,767.092,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2011,TWDB.2453902,152.0,46.3296,33.13833,-102.3808,USGS,Western Texas,2,2.0,537.572,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2012,TWDB.2453902,152.29,46.417992,33.13833,-102.3808,USGS,Western Texas,2,2.0,689.698,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2013,TWDB.2453902,152.58,46.506384,33.13833,-102.3808,USGS,Western Texas,2,2.0,672.746,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2014,TWDB.2453902,153.03,46.643544,33.13833,-102.3808,USGS,Western Texas,2,2.0,579.904,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2015,TWDB.2453902,153.1,46.66488,33.13833,-102.3808,USGS,Western Texas,2,2.0,768.892,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2016,TWDB.2453902,153.24,46.707552,33.13833,-102.3808,USGS,Western Texas,2,2.0,748.768,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2017,TWDB.2453902,152.89,46.600872,33.13833,-102.3808,USGS,Western Texas,2,2.0,763.366,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2018,TWDB.2453902,153.45,46.77156,33.13833,-102.3808,USGS,Western Texas,2,2.0,627.01,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2019,TWDB.2453902,153.92,46.914816,33.13833,-102.3808,USGS,Western Texas,2,2.0,760.4,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2020,TWDB.2453902,153.82,46.884336,33.13833,-102.3808,USGS,Western Texas,2,2.1,515.561,712.4896666666666,517.8064,1.3759769510459616,1.652684463555134
2000,UNLCSD.423037099353801,26.48,8.071104,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,579.885,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2001,UNLCSD.423037099353801,30.99,9.445752,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,597.897,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2002,UNLCSD.423037099353801,29.32,8.936736,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,600.79,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2003,UNLCSD.423037099353801,33.985,10.358628,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,678.754,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2004,UNLCSD.423037099353801,35.19,10.725912,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,570.035,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2005,UNLCSD.423037099353801,36.25,11.049,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,631.62,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2006,UNLCSD.423037099353801,35.96,10.960608,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,592.309,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2007,UNLCSD.423037099353801,37.78,11.515344,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,657.625,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2008,UNLCSD.423037099353801,38.43,11.713464,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,570.896,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2009,UNLCSD.423037099353801,36.71,11.189208,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,573.99,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2010,UNLCSD.423037099353801,34.59,10.543032,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,613.942,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2011,UNLCSD.423037099353801,30.72,9.363456,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,712.72,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2012,UNLCSD.423037099353801,30.03,9.153144,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,847.584,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2013,UNLCSD.423037099353801,36.39,11.091672,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,731.258,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2014,UNLCSD.423037099353801,38.84,11.838432,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,716.466,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2015,UNLCSD.423037099353801,37.97,11.573256,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,700.756,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2016,UNLCSD.423037099353801,39.39,12.006072,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,719.797,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2017,UNLCSD.423037099353801,38.93,11.865864,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,707.218,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2018,UNLCSD.423037099353801,37.42,11.405616,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,675.071,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2019,UNLCSD.423037099353801,33.38,10.174224,42.51028,-99.59429,USGS,Central Nebraska,2,2.0,607.677,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2020,UNLCSD.423037099353801,25.33,7.720584,42.51028,-99.59429,USGS,Central Nebraska,2,2.1,768.717,659.7622380952381,678.1208,0.9729273150325028,1.6702573048277138
2000,USGS.335258091152301,28.27,8.616696,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,825.722,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2001,USGS.335258091152301,29.965,9.133332,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,767.852,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2002,USGS.335258091152301,30.33,9.244584,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,796.264,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2003,USGS.335258091152301,31.01,9.451848,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,821.418,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2004,USGS.335258091152301,30.45666667,9.283192001,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,860.924,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2005,USGS.335258091152301,28.99,8.836152,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,859.249,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2006,USGS.335258091152301,30.41666667,9.271000001,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,802.429,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2007,USGS.335258091152301,32.7,9.96696,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,839.977,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2008,USGS.335258091152301,32.62,9.942576,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,893.271,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2009,USGS.335258091152301,31.9825,9.748266,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,893.886,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2010,USGS.335258091152301,28.61,8.720328,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,876.523,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2011,USGS.335258091152301,32.214,9.8188272,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,973.713,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2012,USGS.335258091152301,34.035,10.373868,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,926.071,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2013,USGS.335258091152301,34.722,10.5832656,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,880.675,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2014,USGS.335258091152301,35.33333333,10.7696,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,860.826,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2015,USGS.335258091152301,34.835,10.617708,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,841.245,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2016,USGS.335258091152301,35.552,10.8362496,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,885.308,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2017,USGS.335258091152301,34.025,10.37082,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,842.45,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2018,USGS.335258091152301,34.00333333,10.364216,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,880.531,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2019,USGS.335258091152301,31.54,9.613392,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.0,856.443,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2020,USGS.335258091152301,26.96,8.217408,33.88238,-91.25823,USGS,Eastern Arkansas,2,2.1,863.147,859.4249523809524,1405.8584,0.6113168675708271,1.8414230509137637
2000,USGS.340440091231201,43.38,13.222224,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,943.423,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2001,USGS.340440091231201,45.3,13.80744,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,842.477,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2002,USGS.340440091231201,43.37,13.219176,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,829.683,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2003,USGS.340440091231201,50.18,15.294864,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,869.039,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2004,USGS.340440091231201,43.08,13.130784,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,871.49,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2005,USGS.340440091231201,44.0,13.4112,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,805.941,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2006,USGS.340440091231201,42.41,12.926568,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,892.914,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2007,USGS.340440091231201,43.1,13.13688,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,859.048,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2008,USGS.340440091231201,44.17,13.463016,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,836.838,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2009,USGS.340440091231201,41.5,12.6492,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,852.572,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2010,USGS.340440091231201,39.66,12.088368,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,798.813,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2011,USGS.340440091231201,40.4,12.31392,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,870.606,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2012,USGS.340440091231201,41.34,12.600432,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,875.346,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2013,USGS.340440091231201,41.19,12.554712,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,895.92,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2014,USGS.340440091231201,42.48,12.947904,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,835.67,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2015,USGS.340440091231201,40.05,12.20724,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,891.185,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2016,USGS.340440091231201,42.43,12.932664,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,857.71,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2017,USGS.340440091231201,40.68,12.399264,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,854.18,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2018,USGS.340440091231201,40.08,12.216384,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,810.274,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2019,USGS.340440091231201,41.47333333,12.641072,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.0,867.16,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2020,USGS.340440091231201,40.3,12.28344,34.07647,-91.3878,USGS,Eastern Arkansas,2,2.1,877.543,858.9443809523809,1444.211,0.5947498984033106,1.7326265142476405
2000,USGS.342649091251916,98.89,30.141672,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,757.175,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2001,USGS.342649091251916,99.3375,30.27807,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,713.558,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2002,USGS.342649091251916,99.1,30.20568,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,778.585,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2003,USGS.342649091251916,99.95,30.46476,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,781.122,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2004,USGS.342649091251916,100.08,30.504384,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,755.707,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2005,USGS.342649091251916,100.175,30.53334,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,797.433,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2006,USGS.342649091251916,100.3633333,30.59074399,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,827.043,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2007,USGS.342649091251916,100.815,30.728412,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,804.848,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2008,USGS.342649091251916,101.1525,30.831282,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,862.675,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2009,USGS.342649091251916,101.3825,30.901386,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,791.712,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2010,USGS.342649091251916,101.17,30.836616,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,805.656,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2011,USGS.342649091251916,101.18,30.839664,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,793.547,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2012,USGS.342649091251916,101.2214286,30.85229144,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,818.538,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2013,USGS.342649091251916,101.4175,30.912054,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,837.632,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2014,USGS.342649091251916,101.6033333,30.96869599,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,815.047,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2015,USGS.342649091251916,101.592,30.9652416,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,742.596,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2016,USGS.342649091251916,101.165,30.835092,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,801.991,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2017,USGS.342649091251916,101.335,30.886908,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,833.813,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2018,USGS.342649091251916,101.36,30.894528,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,830.129,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2019,USGS.342649091251916,101.2666667,30.86608001,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.0,846.822,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2020,USGS.342649091251916,100.8833333,30.74923999,34.46473,-91.42094,USGS,Eastern Arkansas,2,2.1,831.603,801.2967619047619,1343.7239,0.5963254621341484,1.79040558789402
2000,USGS.345519091505401,85.3,25.99944,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,918.45,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2001,USGS.345519091505401,86.0525,26.228802,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,858.082,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2002,USGS.345519091505401,88.51,26.977848,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,918.05,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2003,USGS.345519091505401,90.37,27.544776,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,929.453,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2004,USGS.345519091505401,91.4725,27.880818,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,900.397,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2005,USGS.345519091505401,92.6975,28.254198,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,920.283,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2006,USGS.345519091505401,94.915,28.930092,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,931.914,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
2007,USGS.345519091505401,96.42,29.388816,34.92182,-91.8482,USGS,Eastern Arkansas,2,2.0,910.663,917.0936190476192,1416.8706,0.6472670231903165,1.7351260460437044
